,pid,task,starttime,endtime,response,response_English,response_English_cleaned,response_English_corrected,invalid,jump_GT,creative,response_len,previous_response_len,RT,previous_response_English,order,clusters_GPT,previous_clusters_GPT,jump_GPT,SS,SS_ref,cluster,previous_cluster,cluster_dist,jump,previous_jump,order_in_cluster,frequency
1057,2723,2,1612521662811,1612521736696,naam van een huisdier in een baksteen beitelen als grafsteentje,chiseling a pet's name into a brick as a gravestone,chiseling pet 's name brick gravestone,Engraving name,,,,63,11.0,7.066917191108270,paperweight,4,[7],[20],1.0,0.7422212958335880,0.8337201,22,22,0.8112510388688330,0,1,2,-5.812291873527260
1058,2723,2,1612521736696,1612521777824,ruit ingooien,smash a window,smash window,,,,,13,63.0,8.059416051560300,chiseling a pet's name into a brick as a gravestone,5,[23],[7],1.0,0.7180608510971070,0.76365525,18,22,0.777071955456442,1,0,1,-4.425997512407360
1059,2723,2,1612521777824,1612521848367,stenen trap,stone stairs,stone stairs,,,,,11,13.0,8.766043475073850,smash a window,6,"[13, 28]",[23],1.0,0.7224721908569340,0.8050564,6,18,0.6743546442775570,1,1,1,-4.639571612705420
1060,2723,2,1612521848367,1612521896062,iets van de grond verhogen door er bakstenen onder te schuiven,raise something off the ground by sliding bricks underneath,raise something ground sliding bricks underneath,Raise ,,,,62,11.0,6.645122430061970,stone stairs,7,[28],"[13, 28]",0.0,0.8100217580795290,0.8532208,1,6,0.9503425445799080,1,1,1,-4.40694931743667
1061,2723,2,1612521896062,1612521984342,beschilderen,paint,paint,,,,,12,62.0,8.903328227223190,raise something off the ground by sliding bricks underneath,8,[53],[28],1.0,0.7519549131393430,0.7744005,7,1,0.9503425445799080,1,1,1,-4.445415598264470
1062,2723,2,1612521984342,1612522007175,slijpsteen,grindstone,grindstone,,,,,10,12.0,7.733267547297420,paint,9,[51],[53],1.0,0.7304348349571230,0.82917655,13,7,0.9975790344640710,1,1,1,-4.793722292532680
1063,2723,2,1612522007175,1612522139055,vuurcirkel,fire circle,fire circle,Fireplace,,,,10,10.0,9.487043647384710,grindstone,10,[31],[51],1.0,0.7629249095916750,0.77814007,8,13,0.9975790344640710,1,1,1,-6.585481761760740
1064,2724,2,1612524402599,1612524409282,mee spelen(phineas and ferb),play along (phineas and ferb),play along ( phineas ferb ),play game toy,,,1,28,11.0,5.474069774606520,build a house,1,[55],"[1, 13]",1.0,0.7243059873580930,0.7669381,20,3,0.7651236029238930,1,1,1,-6.180016653652570
1065,2724,2,1612524409282,1612524417557,iemand mee slaan,hit someone,hit someone,,,,,16,28.0,6.247921977452130,play along (phineas and ferb),2,[4],[55],1.0,0.7543529272079470,0.74461234,22,20,0.9597511654526220,1,1,1,-4.688361776874860
1066,2724,2,1612524417557,1612524421479,werpen naar de politie,throw at the police,throw police,throw,,,,22,16.0,5.181911223448980,hit someone,3,"[2, 48]",[4],1.0,0.8424180746078490,0.7548845,22,22,0.9597511654526220,0,1,2,-6.074656137994750
1067,2724,2,1612524421479,1612524432390,als anker gebruiken(doei heks lol),use as an anchor (bye witch lol),use anchor ( bye witch lol ),Anchor,,,,34,22.0,5.77038687510076,throw at the police,4,[27],"[2, 48]",1.0,0.724366307258606,0.7683625,5,22,0.9016493003005170,1,0,1,-6.297799689308960
1068,2724,2,1612524432390,1612524439208,je kan er een ruit mee ingooien,you can smash a window with it,smash window,,,,,31,34.0,5.39219690470412,use as an anchor (bye witch lol),5,"[23, 3]",[27],1.0,0.7834050059318540,0.7723861,18,5,0.5732590824490450,1,1,1,-4.425997512407360
1069,2724,2,1612524439208,1612524444188,als gewicht gebruiken,use as weight,use weight,weight,,,,21,31.0,5.467607959350350,you can smash a window with it,6,[26],"[23, 3]",1.0,0.7568440437316900,0.7499114,16,18,0.8857635811696380,1,1,1,-4.527093629278730
1070,2724,2,1612524444188,1612524450441,als deurstopper gebruiken,use as a door stop,use door stop,Doorstop,,,,25,21.0,5.520940782615360,use as weight,7,[20],[26],1.0,0.7836774587631230,0.7529435,17,16,0.8857635811696380,1,1,1,-4.059753117452480
1071,2724,2,1612524477309,1612524506877,je kan er mee sporten,you can exercise with it,exercise,Exercise weight,,,,21,25.0,7.249747964134730,use as a door stop,8,[26],[20],1.0,0.7278939485549930,0.7370581,16,17,0.752452275685388,1,1,1,-5.381508957434800
1072,2724,2,1612524506877,1612524548766,je kan het als metafoor gebruiken(misbaksel <3),you can use it as a metaphor (misfire <3),use metaphor ( misfire < 3 ),metaphor,,,1,47,21.0,6.792350397317120,you can exercise with it,9,[0],[26],1.0,0.7606290578842160,0.7794155,14,16,0.9520973313258810,1,1,1,-5.045036720813590
1073,2724,2,1612524548766,1612524588782,je kan er kleinere stenen van maken en die gebruiken als grind ofzo,you can make smaller stones from it and use them as gravel or something,make smaller stones use gravel something,gravel,,,,67,47.0,6.391923363529320,you can use it as a metaphor (misfire <3),10,[54],[0],1.0,0.7817063331604000,0.79771066,13,14,0.9975790344640710,1,1,1,-4.793722292532680
1074,2724,2,1612524588782,1612524611208,gooien in het water voor de lol,throwing in the water for fun,throwing water fun,Sink in water,,,,31,67.0,6.5836434337867700,you can make smaller stones from it and use them as gravel or something,11,"[2, 58]",[54],1.0,0.766046404838562,0.74546397,20,13,0.9975790344640710,1,1,1,-6.297799689308960
1075,2724,2,1612524611208,1612524641254,harde geluiden mee maken door tegen dingen te slaan,making loud noises by hitting things,making loud noises hitting things,Make noises,,,,51,31.0,6.378234747505360,throwing in the water for fun,12,"[4, 14]","[2, 58]",1.0,0.8037999868392940,0.77371216,20,20,0.9929200177156740,0,1,2,-4.976043849326640
1076,2724,2,1612524641254,1612524653064,je kan iets openbreken zoals een slot ,you can break something like a lock,break something like lock,break lock,,,,38,51.0,5.738311022711020,making loud noises by hitting things,13,[23],"[4, 14]",1.0,0.7999567985534670,0.75849795,21,20,0.9929200177156740,1,0,1,-5.8923345812007900
1077,2724,2,1612524653064,1612524668902,je kan er een vuurkorf van maken,you can turn it into a fire pit,turn fire pit,Fire pit,,,,32,38.0,6.203926250075330,you can break something like a lock,14,[9],[23],1.0,0.7988860607147220,0.79447067,8,21,0.9204408944859920,1,1,1,-5.604652508749010
1078,2724,2,1612524668902,1612524677298,je kan er een hondenhok van maken,you can make a doghouse out of it,make doghouse,house,,,,33,32.0,5.538020025628570,you can turn it into a fire pit,15,"[1, 40]",[9],1.0,0.8543696403503420,0.76603293,3,8,0.6750298014622290,1,1,1,-6.767803318554690
1079,2724,2,1612524677298,1612524688247,je kan je zoon de basics van het bouvakken lerenm,you can teach your son the basics of construction,teach son basics construction,Construction,,,,49,33.0,5.408063658775540,you can make a doghouse out of it,16,"[1, 49]","[1, 40]",0.0,0.765113115310669,0.78170633,3,3,0.9548856144135180,0,1,2,-5.738183901373530
1080,2724,2,1612524688247,1612524691800,straten leggen,laying streets,laying streets,street,,,,14,49.0,5.535504697864180,you can teach your son the basics of construction,17,"[1, 24]","[1, 49]",0.0,0.742760956287384,0.77348363,13,3,0.9653449354641630,1,0,1,-5.158365406120590
1081,2724,2,1612524691800,1612524713987,je kan er structuren mee repareren,you can repair structures with it,repair structures,Repair structures,,,,34,14.0,6.480518105507150,laying streets,18,[1],"[1, 24]",0.0,0.7493573427200320,0.7863809,3,13,0.9653449354641630,1,1,1,-5.738183901373530
1082,2724,2,1612524713987,1612524727782,als decoratie gebruiken (supreme),use as decoration (supreme),use decoration ( supreme ),decoration,,,,33,34.0,6.03495570351688,you can repair structures with it,19,[47],[1],1.0,0.7522315979003910,0.76277894,14,3,0.9548856144135180,1,1,1,-6.9909468698689000
1083,2724,2,1612524727782,1612524752501,Je kan het als product placement gebruiken(ook supreme),You can use it as product placement (also supreme),use product placement ( also supreme ),rebrand,,,,55,33.0,6.107437865405210,use as decoration (supreme),20,[0],[47],1.0,0.8955076336860660,0.75801456,14,14,1,0,1,2,-6.9909468698689000
1084,2724,2,1612524752501,1612524773873,om iets vast te zetten,to fix something,fix something,,1,,,22,55.0,6.8785371005399000,You can use it as product placement (also supreme),21,[1],[0],1.0,0.7807038426399230,0.77881205,14,14,0.8855685839324200,0,0,3,-5.432802251822350
1085,2724,2,1612524773873,1612524793484,je kan een plantenbak ermee maken,you can make a planter with it,make planter,planter,,,,33,22.0,6.386917580032590,to fix something,22,"[38, 54]",[1],1.0,0.7742467522621160,0.7818149,11,14,0.8855685839324200,1,0,1,-5.604652508749010
1086,2724,2,1612524793484,1612524802274,een bureau mee maken(je hebt er dan wel veel nodig),make a desk with it (you will need a lot),make desk ( need lot ),desk,,,,51,33.0,5.14809279299866,you can make a planter with it,23,"[1, 5]","[38, 54]",1.0,0.8374202251434330,0.74575305,4,11,0.9438108563786320,1,1,1,-5.544027886932580
1087,2725,2,1612524531766,1612524561260,om uzelf te beschermen,to protect yourself,protect,Protection,,,,22,21.0,7.200713182457460,to build a house,1,[27],"[1, 13]",1.0,0.8008944988250730,0.7407582,22,3,0.7870908503571200,1,1,1,-5.979345958190420
1088,2725,2,1612524561260,1612524645117,om geometrie te leren,to learn geometry,learn geometry,,,,1,21,22.0,8.29228319991241,to protect yourself,2,[36],[27],1.0,0.762809157371521,0.76174724,14,22,0.8660345202030370,1,1,1,-5.979345958190420
1089,2725,2,1612524645117,1612524663357,om eend ladder te bouwen,to build duck ladder,build duck ladder,Build ladder,,,,24,21.0,6.6329894317969000,to learn geometry,3,[1],[36],1.0,0.7697807550430300,0.78147244,14,14,0.9878608909148350,0,1,2,-4.688361776874860
1090,2725,2,1612524663357,1612524716248,gebruik het als kussen,use it as a pillow,use pillow,pillow,,,,22,24.0,7.7848420248358400,to build duck ladder,4,"[5, 29]",[1],1.0,0.7429502606391910,0.7545935,15,14,0.9940918356556190,1,0,1,-5.286198777630480
1091,2725,2,1612524716248,1612524776681,bouw een hondenhok,build a doghouse,build doghouse,house,,,,18,22.0,8.118844369043140,use it as a pillow,5,"[1, 40]","[5, 29]",1.0,0.7082525491714480,0.7483191,3,15,0.9940918356556190,1,1,1,-6.767803318554690
1092,2725,2,1612524776681,1612524813132,kunstwerk maken ,create artwork,create artwork,artwork,,,,16,18.0,7.73102570728307,build a doghouse,6,[17],"[1, 40]",1.0,0.7243964672088620,0.75704527,7,3,0.9092446401776930,1,1,1,-4.911505328189070
1093,2725,2,1612524813132,1612524903470,bouw een stenen pad,build a stone path,build stone path,Build path,,,,19,16.0,8.466821909517640,create artwork,7,"[1, 22]",[17],1.0,0.7532621622085570,0.7992759,13,7,0.9975790344640710,1,1,1,-4.793722292532680
1094,2725,2,1612524903470,1612524941308,maak een bankje,make a bench,make bench,,,,,15,19.0,7.832919854914650,build a stone path,8,"[1, 5]","[1, 22]",0.0,0.7721390128135680,0.76126456,4,13,0.9975790344640710,1,1,1,-5.669191029886580
1095,2725,2,1612524941308,1612524971824,muur van het zwembad,wall of the pool,wall pool,Build pool wall,,,,20,15.0,7.3301102797585700,make a bench,9,[13],"[1, 5]",1.0,0.7429031133651730,0.78708917,2,4,0.9747182008859630,1,1,1,-4.21835814762912
1096,2725,2,1612524971824,1612524995724,bouw een vogelbad,build a birdbath,build birdbath,,,0,,17,20.0,7.248242553782990,wall of the pool,10,"[1, 38]",[13],1.0,0.7621081471443180,0.75829285,3,2,0.9747182008859630,1,1,1,-6.767803318554690
1097,2725,2,1612524995724,1612525034031,maak stenen boeken,make stone books,make stone books,book,,,,18,17.0,7.662898689293740,build a birdbath,11,[54],"[1, 38]",1.0,0.7911077737808230,0.79666644,4,3,0.987912703687808,1,1,1,-4.250106845943700
1098,2726,2,1612534073674,1612534074510,muur,wall,wall,,,,,4,4.0,5.341137363730970,house,1,"[13, 60]",[13],0.0,0.8064395189285280,0.8345101,2,3,0.9747182008859630,1,1,1,-4.21835814762912
1099,2726,2,1612534074510,1612534080399,steenoven,brick oven,brick oven,oven,,,,9,4.0,6.483234764338810,wall,2,[9],"[13, 60]",1.0,0.7742606401443480,0.90925574,9,2,0.9747182008859630,1,1,1,-5.812291873527260
1100,2726,2,1612534080399,1612534087624,bakstenen bankje,brick bench,brick bench,bench,,,,16,9.0,6.1121600042114,brick oven,3,"[1, 5]",[9],1.0,0.888458788394928,0.9064628,1,9,0.9472208259531390,1,1,1,-4.663669164284480
1101,2726,2,1612534087624,1612534104561,schuurtje,shed,shed,,,,,9,16.0,7.539898425480150,brick bench,4,[13],"[1, 5]",1.0,0.7659940719604490,0.75127345,3,1,0.9472208259531390,1,1,1,-5.604652508749010
1102,2726,2,1612534104561,1612534116750,als gewicht om plastic niet weg te laten waaine,as a weight so as not to leave plastic waaine,weight leave plastic waaine,Weight against wind,,,,47,9.0,5.557177134094540,shed,5,[26],[13],1.0,0.7481321096420290,0.73702496,16,3,0.8857635811696380,1,1,1,-4.527093629278730
1103,2726,2,1612534116750,1612534126877,piramide,pyramid,pyramid,make pyramid,,,,8,47.0,7.143321350294900,as a weight so as not to leave plastic waaine,6,[13],[26],1.0,0.729138970375061,0.80541754,3,16,0.9875625819646670,1,1,1,-5.738183901373530
1104,2726,2,1612534126877,1612534139524,bloembakken,flower boxes,flower boxes,,,,,11,8.0,7.0470625725656500,pyramid,7,"[1, 38]",[13],1.0,0.7243901491165160,0.7569235,11,3,0.9875625819646670,1,1,1,-6.431331081933480
1105,2726,2,1612534139524,1612534161624,als middel om een caravan niet weg te laten rollen,as a means of preventing a caravan from rolling away,means preventing caravan rolling away,Weight support for wheels,,,,50,11.0,6.090744111199810,flower boxes,8,"[15, 60]","[1, 38]",1.0,0.7346810698509220,0.75442505,5,11,0.9033121037354120,1,1,1,-5.979345958190420
1106,2726,2,1612534161624,1612534187532,als verhoging om een skateramp van te maken,as an elevation to make a skate ramp,elevation make skate ramp,Elevation ramp,,,,43,50.0,6.400691948750650,as a means of preventing a caravan from rolling away,9,"[1, 28]","[15, 60]",1.0,0.7730484008789060,0.75829256,5,5,0.9450862738747160,0,1,2,-4.7663233183445700
1107,2726,2,1612534187532,1612534203578,vermalen tot een soort grind,ground into a kind of gravel,ground kind gravel,gravel,,,,28,43.0,6.350574025162170,as an elevation to make a skate ramp,10,[54],"[1, 28]",1.0,0.816203236579895,0.8191125,13,5,0.9450862738747160,1,0,1,-5.8923345812007900
1108,2726,2,1612534203578,1612534209436,straat,street,street,street,,,,6,28.0,6.883547965281870,ground into a kind of gravel,11,[24],[54],1.0,0.7961528301239010,0.80336124,10,13,0.7141290856780930,1,1,1,-5.286198777630480
1109,2726,2,1612534209436,1612534229530,als wapen,as a weapon,weapon,weapon,,,,9,6.0,7.710839984693020,street,12,[48],[24],1.0,0.7489814758300780,0.763983,22,10,0.7141290856780930,1,1,1,-3.772071045000700
1110,2726,2,1612534229530,1612534256464,als middel om politiebusjes te bekogelen (wat ik trouwens absurd vind),as a means to pelt police vans (which I find absurd by the way),means pelt police vans ( find absurd way ),throw,,,,70,9.0,5.9519995183978,as a weapon,13,[3],[48],1.0,0.8177821636199950,0.73474044,22,22,0.9016493003005170,0,1,2,-6.074656137994750
1111,2726,2,1612534256464,1612534264234,ruiten ingooier,window smasher,window smasher,,,,,15,70.0,6.249492500275690,as a means to pelt police vans (which I find absurd by the way),14,[48],[3],1.0,0.7755211591720580,0.7858615,18,22,0.9016493003005170,1,0,1,-4.425997512407360
1112,2726,2,1612534264234,1612534315007,"als ombouw voor plantjes die buiten staan, zodat ze lekker warm blijven","as a conversion for plants that are outside, so that they stay nice and warm","conversion plants outside , stay nice warm",Plant protection,,,,71,15.0,6.572090462788180,window smasher,15,[28],[48],1.0,0.719098687171936,0.73927057,11,18,0.7161259806657450,1,1,1,-5.812291873527260
1113,2726,2,1612534315007,1612534335641,als tafeltje,as a table,table,,,,,12,71.0,7.449643428199950,"as a conversion for plants that are outside, so that they stay nice and warm",16,[5],[28],1.0,0.7629786729812620,0.7702646,4,11,0.9842277502032170,1,1,1,-4.40694931743667
1114,2726,2,1612534335641,1612534366557,onderzetten,underlay,underlay,,1,,,11,12.0,7.941044900766910,as a table,17,[28],[5],1.0,0.7934055924415590,0.7832241,13,4,0.9842277502032170,1,1,1,-5.158365406120590
1115,2726,2,1612534366557,1612534383667,stoepkrijt,sidewalk chalk,sidewalk chalk,chalk,,,,10,11.0,7.444687149832610,underlay,18,[7],[28],1.0,0.7651414275169370,0.80654883,10,13,0.9653449354641630,1,1,1,-5.8923345812007900
1116,2726,2,1612534383667,1612534400337,notenkraker,nutcracker,nutcracker,,,,,11,10.0,7.323305722331320,sidewalk chalk,19,[51],[7],1.0,0.7542082667350770,0.73562026,22,10,0.7502281893742520,1,1,1,-6.297799689308960
1117,2726,2,1612534400337,1612534420598,kneuzer voor kruiden,bruiser for herbs,bruiser herbs,Grind herbs,,,,20,11.0,6.9204740513899100,nutcracker,20,"[11, 51]",[51],0.0,0.6968675255775450,0.7494817,13,22,0.8979697906148210,1,1,1,-5.8923345812007900
1118,2726,2,1612534420598,1612534481901,als een middel om iets heel heets vast te pakken,as a means of grasping something very hot,means grasping something hot,Heat Insulation,,,,48,20.0,7.152187281314130,bruiser for herbs,21,[31],"[11, 51]",1.0,0.767636775970459,0.7559906,15,13,0.8979697906148210,1,1,1,-5.669191029886580
1119,2726,2,1612534481901,1612534505012,om de aandacht te trekken door er lawaai mee te maken,to attract attention by making noise,attract attention making noise,Make noises,,,,53,48.0,6.0771985756164200,as a means of grasping something very hot,22,[49],[31],1.0,0.7779760360717770,0.74528366,20,15,0.9929200177156740,1,1,1,-4.976043849326640
1120,2726,2,1612534505012,1612534537535,op je teen laten vallen als je niet in het leger wil,drop on your toe if you don't want to join the army,drop toe n't want join army,Drop on feet,,,1,52,53.0,6.438059294716520,to attract attention by making noise,23,[45],[49],1.0,0.7452643513679500,0.7237253,22,20,0.9929200177156740,1,1,1,-6.297799689308960
1121,2726,2,1612534537535,1612534602842,voetscrub (om hieleelt weg te halen),foot scrub (to remove heel calluses),foot scrub ( remove heel calluses ),Foot scrub,,0,,36,52.0,7.503197748468010,drop on your toe if you don't want to join the army,24,[34],[45],1.0,0.7398719191551210,0.7398443,6,22,0.9549627758067370,1,1,1,-5.199187400640850
1122,2726,2,1612534602842,1612534616470,om sneeuw aan te drukken,to press snow,press snow,,,,,24,36.0,6.3413875814533200,foot scrub (to remove heel calluses),25,[34],[34],0.0,0.7543469667434690,0.7621986,22,6,0.9723216265894700,1,1,1,-5.332718793265370
1123,2726,2,1612534616470,1612534622913,om zand aan te drukken,to press sand,press sand,,,0,,22,24.0,5.678853091613680,to press snow,26,[23],[34],1.0,0.8955485820770260,0.80667263,13,22,0.9723216265894700,1,1,1,-5.381508957434800
1124,2728,2,1612535895869,1612535909551,iets ophogen,raise something,raise something,raise,,,,12,11.0,7.038710439301440,build a house,1,[28],"[1, 13]",1.0,0.7520120143890380,0.7589551,5,3,0.9004737197212100,1,1,1,-5.738183901373530
